lng,lat
-122.43167999299999,37.74283501200006
-122.42442696499995,37.709699002000036
-122.50009300299996,37.773439017000044
-122.42298997099999,37.76023001800007
-122.46813906099999,37.75826443300008
-122.48835096299996,37.77526501500006
-122.42270096299995,37.74688498000006
-122.45491999299998,37.71014500300004
-122.44093503899995,37.79779800100005
-122.41928488399998,37.79224704300003
-122.43162400199998,37.719316984000045
-122.49712798899998,37.73851099800004
-122.39563860199996,37.731038703000024
-122.44017675399999,37.711530534000076
-122.43131202799998,37.71972899700006
-122.41287100199997,37.77792601700003
-122.44042600599994,37.777975010000034
-122.50308500699998,37.776673007000056
-122.42752469599998,37.79072217500004
-122.40196002799996,37.75515599100004
-122.48665102899997,37.781176980000055
-122.40351797199997,37.792580015000055
-122.40129098399996,37.75833000800003
-122.43227896399998,37.71699699900006
-122.43135997199994,37.723980005000044
-122.44106998799998,37.711511002000066
-122.44093503899995,37.79779800100005
-122.44607398399995,37.800341993000075
-122.48772768699996,37.77581133700005
-122.47820600999995,37.75299098700003
-122.43232296899998,37.71693899700006
-122.396809013,37.73762700000003
-122.43382500599995,37.72360198100006
-122.42895158699997,37.772872233000044
-122.42928201399997,37.78578698500007
-122.41799200999998,37.73517101900006
-122.431907981,37.717490987000076
-122.40400797799998,37.75267398300008
-122.42898001399999,37.77212100500003
-122.42842798199996,37.77250301000004
-122.42863199799996,37.722359992000065
-122.40424813899995,37.75255254000007
-122.45034799999996,37.70882598500003
-122.449004017,37.722960053000065
-122.46766601799999,37.763352989000055
-122.38974984899994,37.78132171900006
-122.45808499999998,37.765208994000034
-122.42191688699995,37.72691031000005
-122.43226496599999,37.71625700300007
-122.41354800899995,37.78738298400003
-122.41283596599999,37.78606899400006
-122.44264100799995,37.804114017000074
-122.50280043899994,37.77681047100003
-122.43327599099996,37.72342101600003
-122.43894978099996,37.71318781300005
-122.47889097899997,37.76279198800006
-122.50283002999998,37.77310701000005
-122.38607179399997,37.76713362400005
-122.39057357599995,37.77721072500003
-122.44225905999997,37.80619100500007
-122.48649302999996,37.777897980000034
-122.42362699599994,37.74372999000008
-122.48649302999996,37.777897980000034
-122.45226603099997,37.722668991000035
-122.45226603099997,37.722668991000035
-122.44862996199998,37.767176017000054
-122.41745699299997,37.75647702100008
-122.43865398799994,37.80347498000003
-122.42954101499998,37.80249299800005
-122.49076503399999,37.761517981000054
-122.47439500999997,37.71456398400005
-122.44751701199999,37.71396300200007
-122.40545989099996,37.75435002900008
-122.41329234799997,37.785688649000065
-122.38613141499997,37.76771494400003
-122.38641782199994,37.769555549000074
-122.42269802999999,37.75659499600005
-122.38621425199995,37.76739727200004
-122.48702100599996,37.763272984000025
-122.41329403699996,37.785502001000054
-122.42517999499995,37.744034001000045
-122.41313897199996,37.78554600600006
-122.41703999299995,37.73508200300006
-122.03708108699999,38.248143834000075
-122.50537603299995,37.757266009000034
-122.43304498599997,37.716719014000034
-122.40459697399996,37.752292984000064
-122.40343816699999,37.752906359000065
-122.40343816699999,37.752906359000065
-122.41472298399998,37.79961901100006
-122.47120997099995,37.716302014000064
-122.38607179399997,37.76713362400005
-122.38607179399997,37.76713362400005
-122.38614710499996,37.76786792400003
-122.42208195999996,37.757404017000056
-122.42922099399999,37.80199699900004
-122.42922099399999,37.80199699900004
-122.47524200099997,37.74189401800004
-122.43184746799994,37.79553715800006
-122.38662112299994,37.765925896000056
-122.41064200299996,37.74117598200007
-122.45067900199996,37.76637801800007
-122.38662112299994,37.765925896000056
-122.64367927599994,38.220355796000035
-122.38617331999995,37.76697904200006
-122.38619700999999,37.76674832600003
-122.38892890399995,37.72158972300008
-122.41266189799995,37.78429992700006
-122.44515599799996,37.71788799600006
-122.47939699399996,37.77818698800007
-122.42327974099999,37.77063503200003
-122.40490836899994,37.76586302800007
-122.42836997999996,37.758577987000024
-122.49129602799997,37.76169400100008
-122.47015896399995,37.78438301700004
-122.43226697799997,37.71610998400007
-122.41703999299995,37.73508200300006
-122.47682701899998,37.76399701300005
-122.39715099399996,37.73482602000007
-122.39754301599999,37.790163009000025
-122.40874199299998,37.77914198000008
-122.42467953599999,37.73588580400008
-122.45408599399997,37.71010799700008
-122.42287698299998,37.802799986000025
-122.42287698299998,37.802799986000025
-122.41009902299999,37.79424901900006
-122.41329234799997,37.785688649000065
-122.38937510699998,37.78027678500007
-122.38607179399997,37.76713362400005
-122.35082422899995,38.42634340600006
-122.43230503199999,37.716196989000025
-122.46813101299995,37.76027580900006
-122.43131202799998,37.71972899700006
-122.50779898999997,37.749878996000064
-122.49383947199999,37.78152221300007
-122.39312399299996,37.71856898300007
-122.48074497199997,37.75764998400007
-122.42059601599999,37.79191201900005
-122.43204703699996,37.718982002000075
-122.51094991499997,37.77047002100005
