lng,lat
-122.44720840399998,37.77967930700004
-122.40378442299999,37.805212066000024
-122.50132698699997,37.77764899600004
-122.43167999299999,37.74283501200006
-122.43115000499995,37.72275201400004
-122.41329234799997,37.785688649000065
-122.48835096299996,37.77526501500006
-122.45491999299998,37.71014500300004
-122.39457098799994,37.79613100700004
-122.41380097499996,37.73491801100005
-122.39487962699997,37.796449704000054
-122.48360998999999,37.77483900400006
-122.41461795899994,37.78677001500006
-122.43162400199998,37.719316984000045
-122.43131202799998,37.71972899700006
-122.40727499199994,37.73084499300006
-122.43227896399998,37.71699699900006
-122.395941989,37.735722003000035
-122.44607398399995,37.800341993000075
-122.48772768699996,37.77581133700005
-122.38938043599995,37.78606466200006
-122.43073702899994,37.72336301300004
-122.41278701599998,37.79484602100007
-122.39650701299996,37.73603598900007
-122.43886878699999,37.79752828800008
-122.43232296899998,37.71693899700006
-122.41622703299998,37.70965197900006
-122.42556457199998,37.80623536300004
-122.47980557699998,37.757907970000076
-122.40734397499995,37.75099701600004
-122.487376531,37.781972386000064
-122.41595302799999,37.775044990000026
-122.46250201099997,37.77508099000005
-122.42928201399997,37.78578698500007
-122.46043796799995,37.723427009000034
-122.42842798199996,37.77250301000004
-122.42863199799996,37.722359992000065
-122.39046600799998,37.78022601200007
-122.39592203999996,37.73617898500004
-122.43226496599999,37.71625700300007
-122.43443733199996,37.71350858100004
-122.41925993999996,37.775170048000064
-122.46681097999999,37.78059598900006
-122.50280043899994,37.77681047100003
-122.44264100799995,37.804114017000074
-122.41727996699996,37.75482100800008
-122.48412103499999,37.74379499200006
-122.43894978099996,37.71318781300005
-122.41925993999996,37.775170048000064
-122.43166398399995,37.773576019000075
-122.51089999999999,37.77004000000005
-122.38945251199999,37.768841732000055
-122.38616923299998,37.76687149500003
-122.38628999999997,37.76636000000008
-122.38618287199995,37.76709131400003
-122.38613141499997,37.76771494400003
-122.38607179399997,37.76713362400005
-122.42413703499994,37.78750900500006
-122.51089999999999,37.77004000000005
-122.42556457199998,37.80623536300004
-122.42556457199998,37.80623536300004
-122.44225905999997,37.80619100500007
-122.43184201499997,37.77723601900004
-122.45696400399999,37.72328900100007
-122.41914795799994,37.79312198900004
-122.45685000999998,37.72292199900005
-122.46070099199994,37.754360003000045
-122.423435972,37.79235399700008
-122.439876992,37.80364701900004
-122.42418777799998,37.72865373800005
-122.42538892299996,37.728594446000045
-122.42954101499998,37.80249299800005
-122.428941039,37.78835398500007
-122.41329234799997,37.785688649000065
-122.44106998799998,37.711511002000066
-122.39453994799999,37.79609996700003
-122.42269802999999,37.75659499600005
-122.38621425199995,37.76739727200004
-122.44782496399995,37.76758798800006
-122.48702100599996,37.763272984000025
-122.41329403699996,37.785502001000054
-122.42517999499995,37.744034001000045
-122.41703999299995,37.73508200300006
-122.03708108699999,38.248143834000075
-122.42504797999999,37.73619998100003
-122.46250201099997,37.77508099000005
-122.39847956899996,37.79990285900004
-122.39720388399996,37.78997830900005
-122.03708108699999,38.248143834000075
-122.39456710799999,37.796127127000034
-122.40343816699999,37.752906359000065
-122.40343816699999,37.752906359000065
-122.44419702399995,37.77458901400007
-122.42806797999998,37.72816500500005
-122.42208195999996,37.757404017000056
-122.38618287199995,37.76709131400003
-122.41836198699997,37.76066902000008
-122.40784496199996,37.80284298500004
-122.43184746799994,37.79553715800006
-122.44743135399995,37.78098363500004
-122.41266189799995,37.78429992700006
-122.44515599799996,37.71788799600006
-122.47939699399996,37.77818698800007
-122.42327974099999,37.77063503200003
-122.40490836899994,37.76586302800007
-122.41925993999996,37.775170048000064
-122.41242298999998,37.78163299800008
-122.51089999999999,37.77004000000005
-122.41635999999994,37.776740000000075
-122.46854603399998,37.78300599600004
-122.47015896399995,37.78438301700004
-122.43226697799997,37.71610998400007
-122.47682701899998,37.76399701300005
-122.39456064199999,37.79612066000004
-122.39754301599999,37.790163009000025
-122.42467953599999,37.73588580400008
-122.38939191099996,37.786368277000065
-122.45646968899996,37.77691826600005
-122.41329234799997,37.785688649000065
-122.38937510699998,37.78027678500007
-122.38628999999997,37.76636000000008
-122.43230503199999,37.716196989000025
-122.42867499699997,37.78596598100006
-122.43131202799998,37.71972899700006
-122.51094991499997,37.77047002100005
